"OHRTHR56",1,0.0,1.0,3,59.77235,0.01922248,0.0000009250619,5.849177E-10,,,,,,;
"OHRTHR56",2,0.0,1.0,3,59.88984,0.01924808,0.000000897984,5.924442E-10,,,,,,;
"OHRTHR57",1,0.0,1.0,3,59.75184,0.01920978,0.0000009748245,5.455309E-10,,,,,,;
"OHRTHR57",2,0.0,1.0,3,59.92528,0.01919076,0.000001006562,5.072769E-10,,,,,,;
"OHRTHR58",1,0.0,1.0,3,59.80071,0.01921159,0.0000009709516,5.444946E-10,,,,,,;
"OHRTHR58",2,0.0,1.0,3,59.78552,0.01928094,0.0000008308631,6.352095E-10,,,,,,;
"OHRTHR62",1,0.0,1.0,3,59.94115,0.01923749,0.0000007831394,6.602462E-10,,,,,,;
"OHRTHR62",2,0.0,1.0,3,59.94956,0.01927298,0.0000008127524,6.301703E-10,,,,,,;
"OOBAGRD3",1,0.0,1.0,3,-2.931976,0.005824182,-0.000000204391,2.732667E-11,,,,,,;
"OOBAGRD3",2,0.0,1.0,3,-2.928509,0.005803265,-0.0000001793367,1.448584E-11,,,,,,;
"OOBAGRD6",1,0.0,1.0,3,-2.931564,0.005826691,-0.0000002111729,3.189695E-11,,,,,,;
"OOBAGRD6",2,0.0,1.0,3,-2.923359,0.00580891,-0.0000001997454,2.457885E-11,,,,,,;
"OOBTHR02",1,0.0,1.0,3,2.279623,0.1135925,-0.00005358495,0.00000002709461,,,,,,;
"OOBTHR02",2,0.0,1.0,3,4.0312,0.1047779,-0.00003967015,0.00000001994867,,,,,,;
"OOBTHR03",1,0.0,1.0,3,2.69958,0.1124551,-0.00005226643,0.00000002647509,,,,,,;
"OOBTHR03",2,0.0,1.0,3,4.063472,0.10474,-0.00003966812,0.00000001993664,,,,,,;
"OOBTHR04",1,0.0,1.0,3,2.077456,0.1138248,-0.00005372633,0.00000002712859,,,,,,;
"OOBTHR04",2,0.0,1.0,3,4.089292,0.1048306,-0.0000396933,0.00000001995747,,,,,,;
"OOBTHR05",1,0.0,1.0,3,2.474133,0.1124983,-0.00005187873,0.00000002617655,,,,,,;
"OOBTHR05",2,0.0,1.0,3,3.928191,0.1048489,-0.00003970213,0.00000001996018,,,,,,;
"OOBTHR06",1,0.0,1.0,3,2.478425,0.1125757,-0.00005192308,0.00000002618956,,,,,,;
"OOBTHR06",2,0.0,1.0,3,3.905817,0.1048673,-0.00003969368,0.00000001996975,,,,,,;
"OOBTHR07",1,0.0,1.0,3,2.344345,0.1131078,-0.00005276901,0.00000002660372,,,,,,;
"OOBTHR07",2,0.0,1.0,3,4.143169,0.104752,-0.0000396516,0.00000001994716,,,,,,;
"OOBTHR08",1,0.0,1.0,3,2.520825,0.1124741,-0.00005186329,0.00000002617171,,,,,,;
"OOBTHR08",2,0.0,1.0,3,4.099823,0.1047117,-0.0000396504,0.00000001993398,,,,,,;
"OOBTHR09",1,0.0,1.0,3,2.516725,0.1126385,-0.00005235667,0.00000002651533,,,,,,;
"OOBTHR09",2,0.0,1.0,3,4.045325,0.104732,-0.00003965712,0.00000001993822,,,,,,;
"OOBTHR10",1,0.0,1.0,3,2.292386,0.1134796,-0.00005353576,0.00000002706026,,,,,,;
"OOBTHR10",2,0.0,1.0,3,4.043573,0.1047779,-0.00003966778,0.00000001994961,,,,,,;
"OOBTHR11",1,0.0,1.0,3,2.523192,0.1124802,-0.00005185889,0.00000002617889,,,,,,;
"OOBTHR11",2,0.0,1.0,3,4.025285,0.1047772,-0.00003967397,0.00000001994695,,,,,,;
"OOBTHR12",1,0.0,1.0,3,2.444375,0.1128713,-0.00005264846,0.00000002661602,,,,,,;
"OOBTHR12",2,0.0,1.0,3,4.074372,0.104704,-0.00003964494,0.00000001993352,,,,,,;
"OOBTHR13",1,0.0,1.0,3,2.587002,0.1123365,-0.00005219858,0.00000002654269,,,,,,;
"OOBTHR13",2,0.0,1.0,3,4.017294,0.1047795,-0.00003966596,0.00000001995084,,,,,,;
"OOBTHR14",1,0.0,1.0,3,2.241671,0.113729,-0.00005374501,0.00000002708414,,,,,,;
"OOBTHR14",2,0.0,1.0,3,4.10033,0.1047481,-0.00003967214,0.00000001993781,,,,,,;
"OOBTHR15",1,0.0,1.0,3,2.517964,0.1124669,-0.00005184273,0.00000002618154,,,,,,;
"OOBTHR15",2,0.0,1.0,3,4.126264,0.1047007,-0.00003964477,0.00000001993246,,,,,,;
"OOBTHR17",1,0.0,1.0,3,3.193822,0.1095836,-0.00004762708,0.00000002417477,,,,,,;
"OOBTHR17",2,0.0,1.0,3,4.0124,0.1048069,-0.00003966497,0.00000001996054,,,,,,;
"OOBTHR18",1,0.0,1.0,3,2.484506,0.1129511,-0.00005275285,0.00000002667481,,,,,,;
"OOBTHR18",2,0.0,1.0,3,4.024367,0.1047852,-0.00003966716,0.00000001995233,,,,,,;
"OOBTHR19",1,0.0,1.0,3,2.15984,0.1143502,-0.00005473595,0.00000002762186,,,,,,;
"OOBTHR19",2,0.0,1.0,3,4.125888,0.1046648,-0.00003961593,0.00000001993162,,,,,,;
"OOBTHR20",1,0.0,1.0,3,2.014136,0.1150042,-0.00005585661,0.00000002822928,,,,,,;
"OOBTHR20",2,0.0,1.0,3,4.13431,0.1046968,-0.0000396298,0.00000001993702,,,,,,;
"OOBTHR21",1,0.0,1.0,3,1.99824,0.1148865,-0.00005560326,0.00000002809109,,,,,,;
"OOBTHR21",2,0.0,1.0,3,2.53045,0.1126465,-0.00005216607,0.00000002636379,,,,,,;
"OOBTHR22",1,0.0,1.0,3,2.269985,0.1140147,-0.00005455501,0.00000002767183,,,,,,;
"OOBTHR22",2,0.0,1.0,3,1.862452,0.1164978,-0.00005876084,0.00000002988973,,,,,,;
"OOBTHR23",1,0.0,1.0,3,2.330196,0.1138245,-0.0000544326,0.00000002764595,,,,,,;
"OOBTHR23",2,0.0,1.0,3,2.628638,0.1123685,-0.00005165459,0.00000002589317,,,,,,;
"OOBTHR24",1,0.0,1.0,3,1.958024,0.1152237,-0.00005649537,0.00000002867087,,,,,,;
"OOBTHR24",2,0.0,1.0,3,1.760021,0.1164465,-0.00005869557,0.00000002990562,,,,,,;
"OOBTHR25",1,0.0,1.0,3,2.452242,0.1128555,-0.00005256041,0.00000002658008,,,,,,;
"OOBTHR25",2,0.0,1.0,3,1.836286,0.1164297,-0.00005870595,0.00000002988735,,,,,,;
"OOBTHR26",1,0.0,1.0,3,2.58966,0.1122524,-0.00005170485,0.00000002615395,,,,,,;
"OOBTHR26",2,0.0,1.0,3,2.639885,0.1123347,-0.00005195066,0.00000002632979,,,,,,;
"OOBTHR27",1,0.0,1.0,3,2.538884,0.1128203,-0.00005254665,0.00000002653363,,,,,,;
"OOBTHR27",2,0.0,1.0,3,2.658432,0.1123359,-0.00005197022,0.00000002631959,,,,,,;
"OOBTHR28",1,0.0,1.0,3,2.279999,0.1136229,-0.00005366241,0.00000002707829,,,,,,;
"OOBTHR28",2,0.0,1.0,3,2.927713,0.110255,-0.00004840468,0.000000024513,,,,,,;
"OOBTHR29",1,0.0,1.0,3,2.595664,0.1122763,-0.00005170623,0.00000002616503,,,,,,;
"OOBTHR29",2,0.0,1.0,3,3.300076,0.1085339,-0.0000451273,0.0000000223981,,,,,,;
"OOBTHR30",1,0.0,1.0,3,2.45783,0.1129222,-0.00005274767,0.00000002666135,,,,,,;
"OOBTHR30",2,0.0,1.0,3,1.815093,0.1165447,-0.0000588011,0.00000002988951,,,,,,;
"OOBTHR31",1,0.0,1.0,3,2.430122,0.1130201,-0.00005290563,0.00000002677388,,,,,,;
"OOBTHR31",2,0.0,1.0,3,3.970006,0.1048089,-0.00003968705,0.00000001995256,,,,,,;
"OOBTHR33",1,0.0,1.0,3,1.347669,0.1175885,-0.00005831151,0.00000002882159,,,,,,;
"OOBTHR33",2,0.0,1.0,3,1.913605,0.1165393,-0.00005878519,0.00000002989783,,,,,,;
"OOBTHR34",1,0.0,1.0,3,2.400107,0.1125659,-0.00005188401,0.00000002620709,,,,,,;
"OOBTHR34",2,0.0,1.0,3,2.521718,0.1125095,-0.00005204363,0.00000002636417,,,,,,;
"OOBTHR35",1,0.0,1.0,3,2.574131,0.1123295,-0.00005176198,0.00000002615955,,,,,,;
"OOBTHR35",2,0.0,1.0,3,1.792134,0.1165252,-0.00005878393,0.00000002988989,,,,,,;
"OOBTHR36",1,0.0,1.0,3,2.327734,0.1134711,-0.0000535447,0.00000002705486,,,,,,;
"OOBTHR36",2,0.0,1.0,3,1.784278,0.1165378,-0.00005877524,0.00000002990427,,,,,,;
"OOBTHR37",1,0.0,1.0,3,2.058415,0.1145374,-0.00005501876,0.00000002770267,,,,,,;
"OOBTHR37",2,0.0,1.0,3,1.794891,0.1164882,-0.00005874563,0.00000002989491,,,,,,;
"OOBTHR38",1,0.0,1.0,3,2.306292,0.1136331,-0.00005377042,0.00000002715991,,,,,,;
"OOBTHR38",2,0.0,1.0,3,1.792909,0.1165122,-0.00005876067,0.00000002989888,,,,,,;
"OOBTHR39",1,0.0,1.0,3,2.322587,0.1135655,-0.00005372282,0.00000002715332,,,,,,;
"OOBTHR39",2,0.0,1.0,3,1.820262,0.1165492,-0.00005878203,0.00000002990639,,,,,,;
"OOBTHR40",1,0.0,1.0,3,2.348758,0.1131263,-0.00005277033,0.00000002661227,,,,,,;
"OOBTHR40",2,0.0,1.0,3,1.782235,0.1165236,-0.00005876869,0.00000002990012,,,,,,;
"OOBTHR41",1,0.0,1.0,3,2.215229,0.1136763,-0.00005378302,0.00000002717332,,,,,,;
"OOBTHR41",2,0.0,1.0,3,1.728424,0.1165596,-0.00005877808,0.00000002991589,,,,,,;
"OOBTHR44",1,0.0,1.0,3,2.016496,0.1143032,-0.0000546469,0.00000002762777,,,,,,;
"OOBTHR44",2,0.0,1.0,3,1.700787,0.1166929,-0.00005885473,0.00000002994312,,,,,,;
"OOBTHR45",1,0.0,1.0,3,2.33715,0.112656,-0.00005196459,0.00000002620565,,,,,,;
"OOBTHR45",2,0.0,1.0,3,2.556848,0.112589,-0.00005214524,0.00000002634716,,,,,,;
"OOBTHR46",1,0.0,1.0,3,2.306769,0.1135496,-0.00005357807,0.00000002707582,,,,,,;
"OOBTHR46",2,0.0,1.0,3,3.160818,0.1087551,-0.00004532008,0.00000002249606,,,,,,;
"OOBTHR49",1,0.0,1.0,3,2.269897,0.113739,-0.00005374567,0.00000002708893,,,,,,;
"OOBTHR49",2,0.0,1.0,3,1.796083,0.116682,-0.00005886888,0.00000002992585,,,,,,;
"OOBTHR50",1,0.0,1.0,3,2.601384,0.1126899,-0.00005233845,0.00000002639897,,,,,,;
"OOBTHR50",2,0.0,1.0,3,1.787238,0.116642,-0.00005886218,0.00000002990561,,,,,,;
"OOBTHR51",1,0.0,1.0,3,2.401939,0.1136422,-0.00005364213,0.00000002708568,,,,,,;
"OOBTHR51",2,0.0,1.0,3,1.775911,0.1165409,-0.00005878528,0.00000002989878,,,,,,;
"OOBTHR52",1,0.0,1.0,3,2.213013,0.1137031,-0.00005371405,0.00000002708732,,,,,,;
"OOBTHR52",2,0.0,1.0,3,1.761804,0.1166053,-0.00005886754,0.00000002987075,,,,,,;
"OOBTHR53",1,0.0,1.0,3,2.347213,0.1132063,-0.00005296911,0.00000002683384,,,,,,;
"OOBTHR53",2,0.0,1.0,3,1.642702,0.1167749,-0.00005890887,0.00000002995467,,,,,,;
"OOBTHR54",1,0.0,1.0,3,2.587738,0.1123745,-0.00005179127,0.00000002616514,,,,,,;
"OOBTHR54",2,0.0,1.0,3,2.644144,0.1125909,-0.00005212984,0.00000002635657,,,,,,;
"OOBTHR62",1,0.0,1.0,3,2.653839,0.1123729,-0.00005221806,0.00000002654547,,,,,,;
"OOBTHR62",2,0.0,1.0,3,1.810336,0.1165484,-0.00005879069,0.00000002989951,,,,,,;
"OOBTHR63",1,0.0,1.0,3,2.426862,0.1129949,-0.00005279649,0.00000002667156,,,,,,;
"OOBTHR63",2,0.0,1.0,3,1.852104,0.1165789,-0.00005880162,0.00000002991061,,,,,,;
